 Sexy	NOT
                                                 She's not who she claims she is. That's the logical (and humanitarian) explanation.	NOT
 HE IS A RUSSIAN SPY /HAVE RECEIVED MUCH MONEY FROM PUTIN.	OFF
 You are not alone.   I am here with you.   Razzinfrazzinmaggle	NOT
10th duet with my cutiee angel  😘😍💕 she is damn awesomee in this 💕💕 her  expressions 😘just killing 😍love to do this 😍😉🙌 nly for u #mybubblygirl #anupama #dreamgirl #BCO love u my cutiee doll💕😘 URL	NOT
GOP in striking distance to retake Franken seat #MAGA URL	NOT
 Prayers for your wife. I too had Colon Cancer..having bowel problems so apt w/GI after my Oncologist. So I know what she is going thru. Prayers for you both. Remember God is in control.	NOT
 WHERE DO YOU FIND ANTIFA IN CHICAGO	NOT
Was this a threat from  #DangerousDemocrats #maga URL	OFF
 😂 liberals know how the avg voter feels like with the bs govts says n dnt do after	NOT
 great job winning this debate tonight !!!! You are clearly the best candidate for us. Can’t wait to vote for you on Tuesday.	NOT
 She is beautiful	NOT
 Let me borrow yo shit first 🤣	OFF
 WOW!  That lie'n bitch is at it again. URL	OFF
 Oooohohohohohoh you are in for a wild ride!	NOT
  I got on and saw only 5 ratings. Where's the one you posted? Are you having internet connection problems? Is the #DeepState on to you too?	NOT
  All the news outlets can continue to write stories about Michael Moore and what he says but I’m one of the millions that don’t really give a hoot about Michael Moore and what he says	NOT
 Stfu bitch lol why u Salty I’m tryna get twitter famous ya know	OFF
  The fact he committed perjury in confirmation hearings should have got him booted out by now. Unfortunately the GOP seems to think it is OK to lie if you are on their team.	NOT
 ... is 100% correct and should be applauded for criticizing our inept and corrupt President - not denounced for it.....           	OFF
   it’s too bad california doesn’t have any common sense gun control laws that prevent criminals from doing illegal things.	NOT
  Without question Professor Ford is troubled that's being polite. Half the women in the world (probably more) have been groped at one time or an other  and don't hold on to it for 40 years. This is obviously a political ploy to deter scotus confirmation.  #MAGA	OFF
  shut that wanker up	OFF
   The vast majority of guns on Chicago streets come from neighboring Indiana. States with toughest laws &amp; a way to keep guns out have lowest gun-related murder rates. (ala Hawaii) Smart gun control works!	NOT
 you are so beautiful	NOT
 FUCK OFF	OFF
 i’m in hetero with you	NOT
   Of course Swalwell and pencil neck will probably go into hiding like all liberals do when their BUSTED....  Melt down liberal left...love watching it	NOT
 Here he is doing a demo URL	NOT
 Liberals still don’t understand what evidence is. Color me shocked	NOT
  She’ll have a total mental breakdown when he is re-elected!!!!	OFF
  is broadcast sewage! URL	NOT
 You are welcome! URL	NOT
          that is about the saddest existence I have ever been privy to reading. Sucks to be you man	OFF
           He is one of  strongest supporter in Washington. The Primary is over The President &amp; Senator Have put the past to rest. Ask yourself are you Supporting our POTUS By talking about fellow conservatives	NOT
  We've had millions of people marching peacefully in the streets without incident. A small group of far left people got violent on a couple occasions when confronting alt-right hate groups. Antifa is not part of the Resistance any more than the KKK is part of the GOP. G'night.	NOT
 I guess Antifa will get the same treatment when they decide to loot.	NOT
 So... Did Angela hook up with a younger guy so she has someone to wipe her butt when she is 75?	OFF
 Animal Mother!  You are the man! URL	NOT
       Exactly Hat   are true Feckers ! I detest them	OFF
 still waiting for mine fat	OFF
 Sam was singing and they DiDNT tell her to stop singing and she thanked them!! Unbelievable!!! Who the hell is she talking to?! It's bad enough when she is talking to one of the houseguest !! But to keep talking to herself! Wonder what her family think about her going nuts!	OFF
 Did you just replace the n-word with Dude?	NOT
  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL	OFF
 Why isn’t the media reporting the “Soros” connection. I saw only you tweet yesterday in regard to the lawyer of the alleged victim? Conservatives need to follow the money!	NOT
 please be aware that the following person who has confirmed attending fordfestND is the guest list ,  is Canada's top antifa anarchist and intends to disrupt event . His name is Alex hundert  URL	NOT
 Fuckkk 😂😂 I know I seen bitch that’s a slapper lmao	OFF
#Socialist #Liberals Clarify: 'We Only Want #Socialism For Everyone Else'. #Emmys #TuesdayThoughts #GlobalCitizen #Elections2018 URL	NOT
 Everyone should vote regardless of the candidates and parties they support.	NOT
  Lefty Pope should also! He is Not worthy rep for true christian roman catholics!! He failed his flock!	OFF
The party of Bill Clinton and Ted Kennedy are accusing Brett Kavanaugh of sexual misconduct while he was in high school.  Think about that Irony for a moment. #MAGA	NOT
                        Ryan's wife was from a famously conservative Blue Dog Democrat family in Oklahoma. The conservatives that have left the Dems. She herself has always known to be conservative. She campaigned against Obama nationally in '08 and '12. URL	NOT
 Lol you are representing your case well 😛  I'm gonna give call to my lawyer Matt Murdock.  Wait don't say he isn't coming back .😪	NOT
"   Of course. Self defense. The well-known standing someone else's ground"" rule. She was the only one armed, the one entering his property, the one starting the interaction, how the actual fuck is it self defense? Seriously dude, don't you have a cross to burn or something?"""	NOT
 And honestly it’s ridiculous.. you are grocery shopping there is no need to be like That	OFF
   if she were a true Krishn bhakt she wouldn't even care about presence or absence of such laws... she would be above such issues... a typical Chandigarh mentality of one up manship she is caged in... call her anything but Krishn bhakt.. like who cares about what she is doing ...	OFF
#USA #UK and probably #Europe and #Australia  With their level of intelligence?  Weez all stoopid y'all!  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots #Celebrities URL	OFF
 When are the Republicans going to learn that Democrats hate conservatives .Vote  Thursday	OFF
 I thought this was more Antifa training at first...😉	NOT
  Isn’t that the Amazon bitch from Antifa?	OFF
 She is very beautiful also her hair.	NOT
" The letter could be seen as a dog whistle to ANTIFA to inform them about the event and jeopardize the safety of possible attendees.""  Except it was an internal email. How is that a dog whistle?"""	NOT
#Democracy doesn't have a finishing point  &amp;  !  It is an ongoing process! URL	NOT
  About 1/3 of the conservatives I know are pro LGBTQ.	NOT
  Yes sir!	NOT
 He is a beast	OFF
 You are all brothers	NOT
You you have committed so many crimes. No care what a liar has to say. You belong in prison. #MAGA URL	OFF
 You are too kind sweetie x	NOT
 The off and on gun control debate starts again.	NOT
" inb4 antifa isn't an extremist group!"" Source: ""Antifa: The Anti-Fascist Handbook"" by Mark Bray URL"	NOT
 Fool on the Hill !	OFF
  the nose distracts from the news	OFF
 Buh Buh snowFlake	NOT
 You are TRIPPIN. Stop jumping to conclusions.	OFF
 This sicko thinks that others scheme and lie like he and a lot of the liberals do. Remember Rham Emanuel’s famous quote “You never let a serious crisis go to waste”	OFF
 2 battering rams used by liberals; sex &amp; racism. It is sinister &amp; desperate #BeneathHumanity	OFF
 Apparently this POS doesn’t know that Viacom bought out BET. It went from black ownership to white ownership🤣🤣🤣🤣🤣🤣	OFF
   The SPLC have also listed Antifa and BLM as well soooo...	NOT
" Has your network/organization put out a report on actress Li BingBing???  Some reports say she is missing"", other reports say the Chinese Government has abducted her????   What the heck is going on????"""	OFF
 The war on free speech = ANTIFA URL	NOT
 #beaboutit anyone in California see how utterly defenseless their gun control agenda makes people? Bravery backed by effective tools prevents loss of life. Good on this guy! Be willing to win at any cost!	NOT
   So ist es! #TheDeepState #Jesuiten #Cabal #satanists #NWO #KalergiPlan ~ #KalergiPreis #WhiteGenocide #COMMUNISM #Antifa #AlbertPike1871 ‼️ #DrainTheSwamp #LockThemAllUp #Guantanamo #EXPROPRIATE #QAnon 🐇🕳️    #POTUS45 #Trump2020	NOT
 I bet she`s had more prick`s than a second-hand pincushion! #MAGA 🇬🇧🇺🇸	OFF
  She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad	NOT
 You are in my top 3. Among the syndicate boss are  and  I'm sure the 3 of you are ready to retire happy knowing this. Lol. Been a fan since lgn&amp;f! We have all grown up.	NOT
