    Think about why the NDP one it's because people are sick and tired of how conservatives run government and the UCP was supposed to be a different type of conservative but it's not	NOT
 you are like a real life cartoon character!! I love and respect the shit out of you for it. Keep doing you	OFF
" Please don't confuse Liberal"" with ""progressive"".   We are all liberals at heart. We don't force our beliefs on others.   The same cannot be said for lefty progressives."""	NOT
 She is a biggest Thing she as fail everywhere else	OFF
 Gonna boo his ass regardless now	OFF
  It’s easier for Pod to believe both sides are terrible. Then he doesn’t have to honestly look at the conservatives.	OFF
  Why do all you liberals insist on trying to control everyone in America? Why do you insist those of us that work hard for our money have to give it to people who don't? Why do all you liberal millionaires keep your millions while forcing me to give away every dime I make?	NOT
  GUN CONTROL SUPPORT IS HIS DOWNFALL.	NOT
 By arguing a call? The media and you are making it a big deal	NOT
  LMFAO!!!!	NOT
Soooooounds like an AWESOME plan !!!  Next he’s gonna be pulling money from Medi-care &amp; Pensions to pay for all the Golf Cart Rentals for his  detail that watches him struggle to stay on the fairways on all the Golf Weekends he swore “he’d NEVER have time for” #MAGA URL	OFF
  You know what wasn’t in his apartment after? Him. And that’s the fucking problem.	OFF
 A MASSIVE TOOL	NOT
  YOU ARE SO PRETTY OH MY GOODNESS	NOT
 So Glad Your Back 🙏 Hygs Love You ❤ Getting Ready To Do A  #ProLife. Presentation #Maga  #💯🇺🇸🇺🇸🇺🇸 URL	NOT
  He is complicit in the abuse of young men. Why would he care about a woman. He make me sick.	NOT
  That's exactly what he is....	NOT
          The World Wide Phenomenon of Podcasting and MVP of ShitTalking!	NOT
        He IS GOING PLACES!!!!	NOT
 This stinks like week old fish she is a best a liar	NOT
@ MY LRT IM DYDINV G SHE IS BEAUTIFUL	NOT
  You are a bright star for Texas.	NOT
  You are the man!!!!!	NOT
 Take a vacation!  #WWG1WGA  #MAGA	NOT
20 Crazy Things Liberals Blame Trump For URL via   Unhinged blame everything on our President.	OFF
 She is a cutie!!But she needs a PACKER bib	NOT
  What really pisses me off about Asians in California voting for more gun control is that many should know better especially Koreans in LA. They all knew someone who had their businesses destroyed during the riots. At least this salty boi hasn’t forgotten: URL	NOT
 You will not win. Texas doesn’t need a liberal. Everything liberals touch turns to crap!!	OFF
 Looks like #antifa to me....just saying. URL	NOT
  Hi Bernice 😊 I hope you are enjoying the #xrpcommunity and learning lots about #xrp 😁 +.0589  💫💥😘	NOT
        Right I'm stopping replying to anymore of your nonsense but going to keep following you to warm others of your dangerous take on society - you pal are the biggest fake going and been proved and just like all the rest of antifa are bloody dangerous	OFF
  I’m afraid you are right.	NOT
  Repeat after me zombies...	NOT
"Adicionei um vídeo a uma playlist  URL LIL PEEP Type Beat You're Leaving Already"" | Melancholic"""	NOT
